 Date__(UT)__HR:MN     R.A._____(ICRF)_____DEC      Illu%  Ang-diam                r        rdot             delta      deldot     S-O-T /r     S-T-O  App_Lon_Sun
******************************************************************************************************************************************************************
$$SOE
 2018-Oct-18 00:00     21 06 56.85 -19 38 42.0   86.73875  13.47305   1.388517065910   0.7697479  0.69511334837595  11.0586933  109.0464 /T   42.7100  271.0617190
 2018-Oct-19 00:00     21 08 56.75 -19 26 57.0   86.66787  13.35002   1.388968340068   0.7930152  0.70151930650897  11.1231876  108.5634 /T   42.8297  271.6897762
 2018-Oct-20 00:00     21 10 57.67 -19 15 03.9   86.60013  13.22853   1.389433019922   0.8161722  0.70796232348947  11.1870329  108.0850 /T   42.9438  272.3174194
 2018-Oct-21 00:00     21 12 59.58 -19 03 02.6   86.53546  13.10855   1.389911040946   0.8392161  0.71444205395521  11.2503323  107.6110 /T   43.0525  272.9446370
 2018-Oct-22 00:00     21 15 02.43 -18 50 53.4   86.47381  12.99007   1.390402336882   0.8621437  0.72095821361628  11.3131943  107.1413 /T   43.1559  273.5714174
 2018-Oct-23 00:00     21 17 06.18 -18 38 36.2   86.41512  12.87308   1.390906839756   0.8849522  0.72751058248041  11.3757326  106.6757 /T   43.2542  274.1977491
 2018-Oct-24 00:00     21 19 10.81 -18 26 11.2   86.35932  12.75754   1.391424479902   0.9076386  0.73409900667179  11.4380615  106.2142 /T   43.3475  274.8236207
 2018-Oct-25 00:00     21 21 16.26 -18 13 38.4   86.30637  12.64345   1.391955185979   0.9302000  0.74072339673560  11.5002881  105.7565 /T   43.4358  275.4490210
 2018-Oct-26 00:00     21 23 22.52 -18 00 57.9   86.25620  12.53078   1.392498884994   0.9526336  0.74738372046914  11.5625016  105.3025 /T   43.5194  276.0739389
 2018-Oct-27 00:00     21 25 29.54 -17 48 09.8   86.20877  12.41950   1.393055502321   0.9749366  0.75407998916797  11.6247617  104.8521 /T   43.5983  276.6983632
 2018-Oct-28 00:00     21 27 37.29 -17 35 14.1   86.16403  12.30961   1.393624961728   0.9971063  0.76081223762494  11.6870888  104.4052 /T   43.6727  277.3222831
 2018-Oct-29 00:00     21 29 45.76 -17 22 11.0   86.12195  12.20107   1.394207185389   1.0191399  0.76758049980613  11.7494591  103.9617 /T   43.7425  277.9456877
 2018-Oct-30 00:00     21 31 54.91 -17 09 00.4   86.08249  12.09386   1.394802093919   1.0410346  0.77438478319725  11.8118052  103.5214 /T   43.8079  278.5685662
 2018-Oct-31 00:00     21 34 04.73 -16 55 42.5   86.04561  11.98797   1.395409606382   1.0627879  0.78122504495125  11.8740216  103.0843 /T   43.8689  279.1909080
 2018-Nov-01 00:00     21 36 15.20 -16 42 17.3   86.01128  11.88337   1.396029640325   1.0843972  0.78810117228425  11.9359733  102.6503 /T   43.9257  279.8127026
 2018-Nov-02 00:00     21 38 26.29 -16 28 44.9   85.97948  11.78006   1.396662111798   1.1058597  0.79501296859598  11.9975068  102.2193 /T   43.9783  280.4339396
 2018-Nov-03 00:00     21 40 37.99 -16 15 05.3   85.95017  11.67801   1.397306935377   1.1271731  0.80196014606938  12.0584619  101.7912 /T   44.0266  281.0546088
 2018-Nov-04 00:00     21 42 50.28 -16 01 18.6   85.92333  11.57722   1.397964024190   1.1483349  0.80894232520066  12.1186834  101.3661 /T   44.0709  281.6747001
 2018-Nov-05 00:00     21 45 03.14 -15 47 24.9   85.89893  11.47766   1.398633289937   1.1693426  0.81595904155581  12.1780344  100.9438 /T   44.1111  282.2942034
 2018-Nov-06 00:00     21 47 16.56 -15 33 24.3   85.87693  11.37933   1.399314642916   1.1901938  0.82300975959996  12.2364075  100.5244 /T   44.1474  282.9131088
 2018-Nov-07 00:00     21 49 30.51 -15 19 16.7   85.85731  11.28222   1.400007992049   1.2108860  0.83009389246860  12.2937333  100.1077 /T   44.1797  283.5314065
 2018-Nov-08 00:00     21 51 44.98 -15 05 02.5   85.84001  11.18631   1.400713244903   1.2314171  0.83721082529051  12.3499842   99.6937 /T   44.2082  284.1490869
 2018-Nov-09 00:00     21 53 59.95 -14 50 41.5   85.82500  11.09160   1.401430307720   1.2517846  0.84435993875512  12.4051716   99.2823 /T   44.2329  284.7661404
 2018-Nov-10 00:00     21 56 15.39 -14 36 14.0   85.81224  10.99807   1.402159085435   1.2719865  0.85154062962235  12.4593382   98.8735 /T   44.2539  285.3825577
 2018-Nov-11 00:00     21 58 31.28 -14 21 40.0   85.80167  10.90571   1.402899481709   1.2920205  0.85875232588898  12.5125476   98.4672 /T   44.2713  285.9983296
 2018-Nov-12 00:00     22 00 47.61 -14 06 59.6   85.79326  10.81450   1.403651398951   1.3118844  0.86599449589549  12.5648744   98.0633 /T   44.2851  286.6134469
 2018-Nov-13 00:00     22 03 04.35 -13 52 13.0   85.78695  10.72444   1.404414738343   1.3315762  0.87326665212068  12.6163959   97.6618 /T   44.2955  287.2279005
 2018-Nov-14 00:00     22 05 21.49 -13 37 20.3   85.78269  10.63552   1.405189399864   1.3510938  0.88056835131927  12.6671874   97.2625 /T   44.3025  287.8416817
 2018-Nov-15 00:00     22 07 38.99 -13 22 21.6   85.78044  10.54771   1.405975282321   1.3704351  0.88789919292799  12.7173214   96.8655 /T   44.3063  288.4547817
 2018-Nov-16 00:00     22 09 56.85 -13 07 17.0   85.78015  10.46100   1.406772283369   1.3895982  0.89525881747415  12.7668682   96.4706 /T   44.3068  289.0671918
 2018-Nov-17 00:00     22 12 15.05 -12 52 06.7   85.78177  10.37537   1.407580299545   1.4085813  0.90264690629427  12.8158993   96.0777 /T   44.3042  289.6789037
 2018-Nov-18 00:00     22 14 33.56 -12 36 50.7   85.78526  10.29082   1.408399226289   1.4273823  0.91006318335416  12.8644916   95.6868 /T   44.2985  290.2899090
 2018-Nov-19 00:00     22 16 52.37 -12 21 29.3   85.79056  10.20733   1.409228957972   1.4459996  0.91750741937528  12.9127307   95.2977 /T   44.2898  290.9001996
 2018-Nov-20 00:00     22 19 11.47 -12 06 02.5   85.79764  10.12487   1.410069387924   1.4644313  0.92497943775169  12.9607135   94.9105 /T   44.2782  291.5097675
 2018-Nov-21 00:00     22 21 30.83 -11 50 30.5   85.80645  10.04344   1.410920408458   1.4826757  0.93247912082722  13.0085466   94.5250 /T   44.2638  292.1186046
 2018-Nov-22 00:00     22 23 50.44 -11 34 53.4   85.81694  9.963017   1.411781910901   1.5007310  0.94000641407625  13.0563404   94.1411 /T   44.2466  292.7267032
 2018-Nov-23 00:00     22 26 10.30 -11 19 11.4   85.82908  9.883582   1.412653785617   1.5185957  0.94756132494432  13.1041966   93.7588 /T   44.2267  293.3340557
 2018-Nov-24 00:00     22 28 30.38 -11 03 24.6   85.84284  9.805119   1.413535922036   1.5362682  0.95514391318302  13.1521917   93.3780 /T   44.2041  293.9406545
 2018-Nov-25 00:00     22 30 50.68 -10 47 33.0   85.85817  9.727612   1.414428208681   1.5537468  0.96275427104895  13.2003591   92.9986 /T   44.1790  294.5464925
 2018-Nov-26 00:00     22 33 11.19 -10 31 36.9   85.87505  9.651043   1.415330533196   1.5710302  0.97039249467732  13.2486774   92.6206 /T   44.1513  295.1515624
 2018-Nov-27 00:00     22 35 31.91 -10 15 36.3   85.89346  9.575397   1.416242782371   1.5881169  0.97805865116499  13.2970682   92.2438 /T   44.1210  295.7558571
 2018-Nov-28 00:00     22 37 52.83 -09 59 31.4   85.91337  9.500658   1.417164842170   1.6050054  0.98575274766275  13.3454046   91.8684 /T   44.0882  296.3593696
 2018-Nov-29 00:00     22 40 13.94 -09 43 22.3   85.93477  9.426813   1.418096597754   1.6216944  0.99347470802408  13.3935280   91.4941 /T   44.0530  296.9620933
 2018-Nov-30 00:00     22 42 35.24 -09 27 09.0   85.95764  9.353848   1.419037933511   1.6381825  1.00122435982568  13.4412667   91.1210 /T   44.0154  297.5640213
 2018-Dec-01 00:00     22 44 56.74 -09 10 51.7   85.98196  9.281751   1.419988733076   1.6544685  1.00900143153282  13.4884515   90.7491 /T   43.9753  298.1651473
 2018-Dec-02 00:00     22 47 18.42 -08 54 30.4   86.00772  9.210512   1.420948879362   1.6705511  1.01680555766852  13.5349279   90.3784 /T   43.9328  298.7654650
 2018-Dec-03 00:00     22 49 40.29 -08 38 05.4   86.03489  9.140121   1.421918254580   1.6864292  1.02463628941859  13.5805628   90.0088 /T   43.8879  299.3649680
 2018-Dec-04 00:00     22 52 02.35 -08 21 36.6   86.06347  9.070569   1.422896740267   1.7021016  1.03249310861754  13.6252496   89.6403 /T   43.8407  299.9636504
 2018-Dec-05 00:00     22 54 24.58 -08 05 04.3   86.09342  9.001846   1.423884217308   1.7175672  1.04037544375025  13.6689106   89.2729 /T   43.7912  300.5615063
 2018-Dec-06 00:00     22 56 46.99 -07 48 28.4   86.12472  8.933945   1.424880565960   1.7328250  1.04828268698215  13.7114977   88.9067 /T   43.7393  301.1585297
 2018-Dec-07 00:00     22 59 09.58 -07 31 49.3   86.15735  8.866857   1.425885665880   1.7478739  1.05621421122978  13.7529920   88.5415 /T   43.6853  301.7547151
 2018-Dec-08 00:00     23 01 32.33 -07 15 06.9   86.19128  8.800573   1.426899396145   1.7627128  1.06416938612463  13.7934003   88.1774 /T   43.6290  302.3500569
 2018-Dec-09 00:00     23 03 55.24 -06 58 21.4   86.22649  8.735085   1.427921635280   1.7773410  1.07214759169849  13.8327509   87.8144 /T   43.5705  302.9445499
 2018-Dec-10 00:00     23 06 18.31 -06 41 32.9   86.26293  8.670384   1.428952261280   1.7917574  1.08014822890122  13.8710871   87.4523 /T   43.5099  303.5381889
 2018-Dec-11 00:00     23 08 41.53 -06 24 41.7   86.30059  8.606462   1.429991151640   1.8059614  1.08817072662171  13.9084613   87.0913 /T   43.4472  304.1309687
 2018-Dec-12 00:00     23 11 04.90 -06 07 47.7   86.33943  8.543309   1.431038183376   1.8199519  1.09621454553819  13.9449304   86.7312 /T   43.3825  304.7228846
 2018-Dec-13 00:00     23 13 28.41 -05 50 51.2   86.37942  8.480917   1.432093233049   1.8337284  1.10427917967056  13.9805527   86.3721 /T   43.3158  305.3139315
 2018-Dec-14 00:00     23 15 52.05 -05 33 52.4   86.42052  8.419275   1.433156176789   1.8472901  1.11236415682129  14.0153870   86.0139 /T   43.2471  305.9041049
 2018-Dec-15 00:00     23 18 15.82 -05 16 51.3   86.46271  8.358375   1.434226890322   1.8606361  1.12046903916191  14.0494938   85.6565 /T   43.1766  306.4934003
 2018-Dec-16 00:00     23 20 39.71 -04 59 48.1   86.50596  8.298205   1.435305248994   1.8737660  1.12859342509501  14.0829386   85.3000 /T   43.1041  307.0818133
 2018-Dec-17 00:00     23 23 03.72 -04 42 43.0   86.55023  8.238757   1.436391127793   1.8866792  1.13673695323110  14.1157959   84.9443 /T   43.0299  307.6693398
 2018-Dec-18 00:00     23 25 27.85 -04 25 36.1   86.59549  8.180021   1.437484401375   1.8993750  1.14489930883036  14.1481534   84.5893 /T   42.9538  308.2559756
 2018-Dec-19 00:00     23 27 52.09 -04 08 27.5   86.64172  8.121985   1.438584944086   1.9118531  1.15308023226124  14.1801145   84.2350 /T   42.8761  308.8417168
 2018-Dec-20 00:00     23 30 16.43 -03 51 17.5   86.68888  8.064639   1.439692629986   1.9241128  1.16127952782202  14.2117963   83.8815 /T   42.7966  309.4265596
 2018-Dec-21 00:00     23 32 40.88 -03 34 06.1   86.73694  8.007972   1.440807332873   1.9361538  1.16949706973775  14.2433216   83.5285 /T   42.7155  310.0105003
 2018-Dec-22 00:00     23 35 05.42 -03 16 53.6   86.78589  7.951974   1.441928926301   1.9479757  1.17773280082784  14.2748018   83.1762 /T   42.6328  310.5935352
 2018-Dec-23 00:00     23 37 30.07 -02 59 40.0   86.83569  7.896631   1.443057283607   1.9595780  1.18598671934045  14.3063132   82.8244 /T   42.5485  311.1756611
 2018-Dec-24 00:00     23 39 54.82 -02 42 25.5   86.88633  7.841935   1.444192277933   1.9709605  1.19425885193597  14.3378745   82.4731 /T   42.4627  311.7568747
 2018-Dec-25 00:00     23 42 19.67 -02 25 10.2   86.93779  7.787873   1.445333782247   1.9821229  1.20254921573308  14.3694332   82.1223 /T   42.3753  312.3371728
 2018-Dec-26 00:00     23 44 44.62 -02 07 54.2   86.99006  7.734434   1.446481669366   1.9930650  1.21085777745505  14.4008694   81.7719 /T   42.2864  312.9165525
 2018-Dec-27 00:00     23 47 09.69 -01 50 37.8   87.04313  7.681611   1.447635811978   2.0037866  1.21918441963703  14.4320157   81.4219 /T   42.1959  313.4950108
 2018-Dec-28 00:00     23 49 34.87 -01 33 20.9   87.09699  7.629393   1.448796082661   2.0142875  1.22752892100594  14.4626848   81.0724 /T   42.1040  314.0725451
 2018-Dec-29 00:00     23 52 00.16 -01 16 03.7   87.15164  7.577772   1.449962353904   2.0245675  1.23589095246283  14.4926941   80.7232 /T   42.0105  314.6491526
 2018-Dec-30 00:00     23 54 25.58 -00 58 46.3   87.20705  7.526742   1.451134498130   2.0346265  1.24427008520529  14.5218827   80.3745 /T   41.9156  315.2248309
 2018-Dec-31 00:00     23 56 51.13 -00 41 28.8   87.26323  7.476296   1.452312387715   2.0444645  1.25266580560279  14.5501184   80.0262 /T   41.8192  315.7995776
 2019-Jan-01 00:00     23 59 16.81 -00 24 11.3   87.32016  7.426427   1.453495895005   2.0540814  1.26107753218758  14.5772984   79.6783 /T   41.7213  316.3733906
 2019-Jan-02 00:00     00 01 42.63 -00 06 54.0   87.37782  7.377129   1.454684892340   2.0634773  1.26950463201176  14.6033468   79.3308 /T   41.6219  316.9462677
 2019-Jan-03 00:00     00 04 08.58 +00 10 23.0   87.43622  7.328398   1.455879252072   2.0726522  1.27794643534207  14.6282115   78.9838 /T   41.5211  317.5182071
 2019-Jan-04 00:00     00 06 34.68 +00 27 39.7   87.49532  7.280227   1.457078846585   2.0816061  1.28640224867251  14.6518618   78.6372 /T   41.4189  318.0892067
 2019-Jan-05 00:00     00 09 00.92 +00 44 55.9   87.55512  7.232610   1.458283548309   2.0903392  1.29487136635352  14.6742861   78.2910 /T   41.3152  318.6592648
 2019-Jan-06 00:00     00 11 27.30 +01 02 11.4   87.61560  7.185543   1.459493229741   2.0988516  1.30335308103143  14.6954898   77.9452 /T   41.2102  319.2283799
 2019-Jan-07 00:00     00 13 53.83 +01 19 26.1   87.67673  7.139020   1.460707763466   2.1071434  1.31184669284815  14.7154929   77.5999 /T   41.1037  319.7965505
 2019-Jan-08 00:00     00 16 20.51 +01 36 39.9   87.73850  7.093035   1.461927022169   2.1152149  1.32035151718699  14.7343277   77.2551 /T   40.9960  320.3637751
 2019-Jan-09 00:00     00 18 47.33 +01 53 52.7   87.80089  7.047583   1.463150878660   2.1230662  1.32886689077373  14.7520354   76.9106 /T   40.8869  320.9300527
 2019-Jan-10 00:00     00 21 14.31 +02 11 04.2   87.86388  7.002658   1.464379205886   2.1306977  1.33739217615041  14.7686638   76.5666 /T   40.7766  321.4953820
 2019-Jan-11 00:00     00 23 41.43 +02 28 14.5   87.92744  6.958254   1.465611876948   2.1381096  1.34592676485164  14.7842654   76.2230 /T   40.6649  322.0597620
 2019-Jan-12 00:00     00 26 08.70 +02 45 23.3   87.99156  6.914365   1.466848765120   2.1453022  1.35447007992243  14.7988967   75.8799 /T   40.5521  322.6231918
 2019-Jan-13 00:00     00 28 36.12 +03 02 30.4   88.05621  6.870984   1.468089743863   2.1522759  1.36302157863639  14.8126201   75.5371 /T   40.4380  323.1856706
 2019-Jan-14 00:00     00 31 03.69 +03 19 35.9   88.12137  6.828107   1.469334686845   2.1590310  1.37158075634862  14.8255056   75.1947 /T   40.3228  323.7471977
 2019-Jan-15 00:00     00 33 31.41 +03 36 39.4   88.18702  6.785726   1.470583467950   2.1655678  1.38014715229524  14.8376358   74.8527 /T   40.2064  324.3077726
 2019-Jan-16 00:00     00 35 59.28 +03 53 40.9   88.25314  6.743834   1.471835961299   2.1718870  1.38872035773508  14.8491090   74.5111 /T   40.0889  324.8673949
 2019-Jan-17 00:00     00 38 27.30 +04 10 40.1   88.31971  6.702426   1.473092041264   2.1779888  1.39730002596978  14.8600418   74.1698 /T   39.9704  325.4260642
 2019-Jan-18 00:00     00 40 55.46 +04 27 37.1   88.38671  6.661494   1.474351582483   2.1838738  1.40588588234338  14.8705659   73.8288 /T   39.8507  325.9837803
 2019-Jan-19 00:00     00 43 23.78 +04 44 31.5   88.45411  6.621030   1.475614459875   2.1895425  1.41447773042279  14.8808177   73.4881 /T   39.7301  326.5405429
 2019-Jan-20 00:00     00 45 52.26 +05 01 23.4   88.52191  6.581028   1.476880548651   2.1949954  1.42307544892940  14.8909169   73.1476 /T   39.6084  327.0963522
 2019-Jan-21 00:00     00 48 20.89 +05 18 12.5   88.59009  6.541480   1.478149724329   2.2002330  1.43167897415827  14.9009383   72.8074 /T   39.4857  327.6512081
 2019-Jan-22 00:00     00 50 49.67 +05 34 58.6   88.65862  6.502379   1.479421862751   2.2052559  1.44028826617794  14.9108859   72.4674 /T   39.3621  328.2051108
 2019-Jan-23 00:00     00 53 18.63 +05 51 41.8   88.72752  6.463717   1.480696840094   2.2100646  1.44890326376819  14.9206818   72.1276 /T   39.2375  328.7580608
 2019-Jan-24 00:00     00 55 47.75 +06 08 21.9   88.79676  6.425487   1.481974532888   2.2146599  1.45752383930169  14.9301778   71.7879 /T   39.1119  329.3100582
 2019-Jan-25 00:00     00 58 17.05 +06 24 58.7   88.86635  6.387683   1.483254818020   2.2190424  1.46614976586526  14.9391842   71.4484 /T   38.9853  329.8611038
 2019-Jan-26 00:00     01 00 46.53 +06 41 32.2   88.93627  6.350300   1.484537572755   2.2232126  1.47478070355051  14.9475047   71.1091 /T   38.8578  330.4111979
 2019-Jan-27 00:00     01 03 16.21 +06 58 02.2   89.00653  6.313333   1.485822674747   2.2271714  1.48341620386044  14.9549629   70.7700 /T   38.7293  330.9603413
 2019-Jan-28 00:00     01 05 46.07 +07 14 28.6   89.07713  6.276776   1.487110002046   2.2309193  1.49205572573838  14.9614159   70.4310 /T   38.5999  331.5085347
 2019-Jan-29 00:00     01 08 16.15 +07 30 51.4   89.14804  6.240627   1.488399433112   2.2344571  1.50069865582274  14.9667558   70.0922 /T   38.4695  332.0557791
 2019-Jan-30 00:00     01 10 46.42 +07 47 10.5   89.21927  6.204880   1.489690846828   2.2377856  1.50934432770406  14.9709057   69.7535 /T   38.3381  332.6020753
 2019-Jan-31 00:00     01 13 16.91 +08 03 25.6   89.29081  6.169532   1.490984122508   2.2409054  1.51799203782108  14.9738129   69.4151 /T   38.2058  333.1474246
 2019-Feb-01 00:00     01 15 47.62 +08 19 36.8   89.36265  6.134579   1.492279139912   2.2438175  1.52664105774529  14.9754432   69.0769 /T   38.0725  333.6918279
 2019-Feb-02 00:00     01 18 18.54 +08 35 43.8   89.43478  6.100018   1.493575779252   2.2465225  1.53529064365918  14.9757770   68.7389 /T   37.9383  334.2352866
 2019-Feb-03 00:00     01 20 49.69 +08 51 46.6   89.50718  6.065844   1.494873921205   2.2490213  1.54394004408953  14.9748071   68.4012 /T   37.8031  334.7778019
 2019-Feb-04 00:00     01 23 21.06 +09 07 45.0   89.57985  6.032056   1.496173446920   2.2513147  1.55258850676621  14.9725378   68.0637 /T   37.6671  335.3193753
 2019-Feb-05 00:00     01 25 52.67 +09 23 39.0   89.65277  5.998647   1.497474238027   2.2534036  1.56123528511230  14.9689845   67.7265 /T   37.5302  335.8600083
 2019-Feb-06 00:00     01 28 24.50 +09 39 28.3   89.72593  5.965617   1.498776176653   2.2552887  1.56987964451510  14.9641732   67.3895 /T   37.3924  336.3997023
 2019-Feb-07 00:00     01 30 56.56 +09 55 12.9   89.79932  5.932959   1.500079145422   2.2569711  1.57852086829514  14.9581398   67.0528 /T   37.2537  336.9384592
 2019-Feb-08 00:00     01 33 28.86 +10 10 52.7   89.87291  5.900672   1.501383027472   2.2584515  1.58715826323441  14.9509295   66.7164 /T   37.1142  337.4762807
 2019-Feb-09 00:00     01 36 01.40 +10 26 27.5   89.94671  5.868750   1.502687706457   2.2597310  1.59579116464163  14.9425958   66.3802 /T   36.9738  338.0131685
 2019-Feb-10 00:00     01 38 34.17 +10 41 57.1   90.02068  5.837191   1.503993066559   2.2608103  1.60441894116438  14.9332008   66.0444 /T   36.8327  338.5491247
 2019-Feb-11 00:00     01 41 07.17 +10 57 21.6   90.09482  5.805990   1.505298992496   2.2616906  1.61304099981267  14.9228154   65.7088 /T   36.6907  339.0841510
 2019-Feb-12 00:00     01 43 40.42 +11 12 40.6   90.16911  5.775143   1.506605369529   2.2623725  1.62165679183242  14.9115222   65.3735 /T   36.5481  339.6182497
 2019-Feb-13 00:00     01 46 13.90 +11 27 54.2   90.24353  5.744646   1.507912083468   2.2628573  1.63026582003249  14.8994178   65.0385 /T   36.4046  340.1514228
 2019-Feb-14 00:00     01 48 47.62 +11 43 02.1   90.31807  5.714494   1.509219020679   2.2631457  1.63886764778097  14.8866155   64.7037 /T   36.2605  340.6836726
